anime_id,Name,Genres,prediction
One day,the electric brain of Fainton,Mars also carries a sheet of iron and makes repairs. At last they rescue Dr. Yamanoue and Dr. Kawashimo from being washed by seawater. Miri is the robot made by Dr. Kawashimo. Mars learns how to cry and learns how to perform a kind deed.,0
(Source: Tezuka Production,"Toei Animation)\"",winter 1977,0
6090,Hon Ran,Action,1
"(Source: AniDB)\"",OVA,Finished Airing,0
6091,Shiritsutantei: Toki Shouzou Trouble Note - Hard & Loose,"Action, Mystery",0
6093,Anmitsu Hime,Comedy,0
Anmitsu is a tomboy princess living happily at the Amakara Castle. Our story begins when she turns ten years old and gets a home tutor Castella from the Pudding Kingdom as a present from her parents. But they were very wrong when they thought that Anmitsu will finally start studying seriously,because she will frequently escape from the castle looking for some fun,51.0,0
6094,A Piece of Phantasmagoria,Fantasy,0
6095,Azuki-chan the Movie,"Comedy, Romance, Slice of Life",1
"Yunosuke-kun gave Azuki-chan a chance to give chocolate to him before Youko's party.  Will she be successful in making a chocolate?  Will Yunosuke-kun receive her love?\"",Movie,Finished Airing,0
6096,Bad Boys,"Action, Comedy",0
"(Source: ANN)\"",OVA,Finished Airing,0
6097,Heisei Harenchi Gakuen,"Comedy, Hentai",0
"(Source: AniDB)\"",OVA,Finished Airing,0
6098,Sora no Manimani,"Comedy, Romance",1
6107,Aruhi no Clamp Gakuen Tanteidan,Comedy,0
6112,Shin Koihime†Musou,"Comedy, Fantasy, Ecchi",1
For Ryuubi's own safety,the four girls join forces and pursue the sword as it repeatedly changes hands,TV,0
6114,Rainbow: Nisha Rokubou no Shichinin,"Drama, Suspense",1
The seven cellmates struggle together against the brutal suffering and humiliation inflicted upon them by Ishihara,a sadistic guard with a grudge on Rokurouta,"just what kind of lives are waiting for them on the other side?\"",0
6115,Lupin III vs. Detective Conan,"Action, Adventure, Comedy, Mystery",1
"(Source: ANN)\"",Special,Finished Airing,0
6116,Mainichi Kaasan,"Comedy, Slice of Life",0
6117,Gokujou!! Mecha Mote Iinchou,"Comedy, Romance",1
"(Source: ANN)\"",TV,Finished Airing,0
6119,Cookin' Idol Ai! Mai! Main!,"Comedy, Gourmet",0
6120,Mitama: Nin,Hentai,1
6122,Jinkou Shoujo: Henshin Sex Android,Hentai,0
6124,Toshishun,"Adventure, Drama, Fantasy, Supernatural",1
"(Source: Google Books)\"",Special,Finished Airing,0
6127,Toradora!: SOS! Kuishinbou Banbanzai,"Comedy, Gourmet",0
6129,Umi Monogatari: Anata ga Ite Kureta Koto,"Drama, Fantasy, Romance",1
Though Marin insists that such a lovely item should not be thrown away,Kanon discards it once again. As they search for the ring,Matsumoto,0
6130,Marie & Gali,Comedy,0
6131,Charady no Joke na Mainichi,Comedy,0
6133,Violence Gekiga Shin David no Hoshi: Inma Densetsu,Hentai,0
6137,Tsuki no Waltz,UNKNOWN,0
6148,Yurumates,"Comedy, Slice of Life",0
6149,Chibi Maruko-chan (1995),"Comedy, Slice of Life",1
"(Source: ANN)\"",TV,Currently Airing,0
6150,Shanshan de Hongxing: Hongxing Xiao Yongshi,Slice of Life,1
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy",1
Denzel recounts his tragic history to Reeve,detailing how the aftermath of the heroic Avalanche's actions laid waste to Midgar and took the lives of everyone the boy knew. Through reminiscing to Reeve,"Apr 16, 2009",0
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,"Action, Drama, Fantasy, Sci-Fi",0
6153,Saint Seiya Recap,"Adventure, Fantasy, Sci-Fi",0
6154,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,"Adventure, Sci-Fi",0
6156,Xi Yangyang Yu Hui Tailang: Niu Qi Chong Tian,"Adventure, Comedy",1
PGBBW is a classic story line of a village of happy-go-lucky goats and their not-so-friendly wolf neighbors. Each episode explores the wolf’s latest scheme to catch himself goat for dinner. Despite his attempts,"the goats in the village always seem to outsmart the wolf—all while creating a funny and adventurous plot line.\"",UNKNOWN,0
6162,Tailenders,"Action, Adventure, Sci-Fi",1
"(Source: Official website)\"",Movie,Finished Airing,0
6163,Kuroshitsuji Recap,"Action, Comedy, Mystery, Supernatural",0
6164,Aoi Hana,"Drama, Girls Love, Romance",1
As soon as Fumi starts attending school,popular senior Yasuko Sugimoto takes notice of her and flatters her more than any other underclassmen. After running to Akira for help so many times before,11.0,0
6165,White Album 2nd Season,"Drama, Romance",0
6166,Asobi ni Iku yo!,"Comedy, Romance, Sci-Fi, Ecchi",1
Unbeknownst to Kio,there are quite a few organizations who will attempt to capture Eris,TV,0
6169,Tenjoubito to Akutobito Saigo no Tatakai,"Action, Fantasy, Supernatural",0
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Supernatural",1
"(Source: TMS Entertaiment)\"",OVA,Finished Airing,0
6172,Layton Kyouju to Eien no Utahime,"Adventure, Mystery",1
Despite being faced with complex puzzles and fervent competition,"Professor Layton and his trusted assistant Luke never forget to uphold the standards of true gentlemen... And a true gentleman never leaves a puzzle unsolved.\"",UNKNOWN,0
6178,Pokemon Movie 12: Arceus Choukoku no Jikuu e,"Action, Adventure, Comedy, Drama, Fantasy",1
Satoshi and his companions arrive in Michina Town where they come across Sheena,a descendant of Damon,,0
The situation takes an unexpected turn when Arceus,despite Sheena's best intentions,Palkia,0
6181,Highway Jenny,Fantasy,0
It compares existence with one's lifetime and afterlife,it contemplates the purity and death of future generations,,0
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
6182,Maihime,"Drama, Romance",1
The wanderings of youth on the stage of 19th century Berlin. The legendary novel of Meiji writer Mori Ogai,"\"\"Maihime (dancing girl)",we discover all the pathetic,0
"(Source: Toei-Anim.co.jp)\"",OVA,Finished Airing,0
6183,You Shoumei Bijutsukan Line,Fantasy,1
"(Source: Toei-Anim.co.jp)\"",OVA,Finished Airing,0
6184,Makaryuudo Demon Hunter,Supernatural,1
"(Source: Chris' Cel Site)\"",OVA,Finished Airing,0
6187,Nodame Cantabile OVA,"Comedy, Romance, Slice of Life",1
6189,Baton,"Adventure, Sci-Fi",0
On Planet Abel,humans and robots co-exist. One day a mysterious stowaway on a transport vessel tries to invade the planet,"the mysterious \"\"Cipher\"\" OS. Apollo takes the Cipher chip simply for fun",0
"(Source: Nippon Cinema)\"",Movie,Finished Airing,0
6194,Stretta The Animation,Hentai,1
"(Source: ANN)\"",OVA,Finished Airing,0
6195,Rita to Nantoka,Slice of Life,0
"The story follows a precocious five year old girl named Rita and a lazy but easy-going dog named Machin.\"",TV,Finished Airing,0
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki's Case Files,"Comedy, Mystery",1
(Source: Wikipedia,"edited)\"",UNKNOWN,0
6201,Princess Lover!,"Comedy, Ecchi",1
6202,Daisetsusan no Yuusha Kibaou,"Adventure, Drama",1
"(Source: AnimeNfo)\"",Special,Finished Airing,0
6203,Sasameki Koto,"Comedy, Girls Love, Romance",1
6205,Kämpfer,"Action, Comedy, Girls Love, Romance, Ecchi",1
"Putting aside the obvious \"\"plumbing\"\" issues",Natsuru's best childhood friend turns out to swing the other way and SHE has a crush on his new female body. Not complex enough? Natsuru's school has separate sections for boys and girls,fists,0
"(Source: Sentai Filmworks)\"",TV,Finished Airing,0
6206,La Vilaine LuLu,Comedy,0
6209,Macross 7 Plus,Slice of Life,0
6211,Tokyo Magnitude 8.0,"Award Winning, Drama",1
When summer vacation begins,Mirai reluctantly takes her younger brother Yuuki to Odaiba,both kids witness the devastating power of this natural disaster as it brings the city to its knees.,0
In its aftermath,they stumble upon Mari Kusakabe,11.0,0
6213,Toaru Kagaku no Railgun,"Action, Fantasy, Sci-Fi",1
When strange incidents begin occurring throughout the city,"she finds each crime to be connected to the elusive \"\"Level Upper",,0
Toaru Kagaku no Railgun focuses on Mikoto and her friends—and the dangerous situations they find themselves in—as they get caught up in the matter of the Level Upper. As Mikoto says,"\"\"There's never a dull moment in this city.\"\"\"",fall 2009,0
6215,Dr.,"Action, Adventure, Sci-Fi",1
"(Source: ANN)\"",Music,Finished Airing,0
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,"Comedy, Sci-Fi",1
"(Source: ANN)\"",Movie,Finished Airing,0
6219,Nijiiro Hotaru: Eien no Natsuyasumi,"Fantasy, Romance, Slice of Life",1
Suddenly a thunder storm occurred and he slipped on the ground. He lost consciousness and woke up to find a girl and an unfamiliar village. He time-traveled 30 years and reached a village,which sank at the bottom of the dam.,,0
"This is Yuuta's precious memory of \"\"another\"\" summer vacation.\"",Movie,Finished Airing,0
6220,Musuko no Tomodachi ni Okasarete,Hentai,1
"(Source: AniDB)\"",OVA,Finished Airing,0
6226,Utawarerumono Recaps,"Action, Drama, Fantasy",0
6227,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi",0
Lovedol,or Lovely Idol,and the 3rd Gen. girls too,0
6229,Konpeki no Kantai,"Action, Drama",1
"(Source: Wikipedia)\"",OVA,Finished Airing,0
6230,Kyokujitsu no Kantai,"Action, Drama",0
"Source: http://en.wikipedia.org/wiki/Konpeki_no_Kantai\"",OVA,Finished Airing,0
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,Mystery,0
6234,True Tears: Mini Chara 4-koma Gekijou,Comedy,0
6235,Immoral,Hentai,1
6245,Spirit of Wonder: China-san Tanpenshuu,"Comedy, Sci-Fi",0
6246,Black Jack: Sora kara Kita Kodomo,Drama,0
6251,Sketchbook: Full Color's Picture Drama,"Comedy, Slice of Life",0
6261,Koguma no Misha,"Adventure, Comedy, Drama",0
One day,a locomotive train carries one bear family - Misha's family - to this town. Since the town animals haven't seen the train for such a long time,,0
Misha's family adjusts to life in the small town day by day and Misha grows up into a strong boy as part of this funny community.,,,0
"(Source: AniDB)\"",TV,Finished Airing,0
6262,Manga Sekai Mukashibanashi,"Adventure, Drama, Fantasy",0
"(Source: ANN)\"",TV,Finished Airing,0
6266,Joseito,"Drama, Slice of Life",1
"(Source: AnimeNfo.com)\"",OVA,Finished Airing,0
6267,Eko Eko Azarak,"Fantasy, Horror",1
6268,Sekishoku Elegy,Romance,1
"(Source: Toei-anim.co.jp)\"",OVA,Finished Airing,0
6270,Neko Machi,"Fantasy, Horror",1
"(Source: Toei-anim.co.jp)\"",OVA,Finished Airing,0
6271,Gendai Kibunroku Kaii Monogatari,Horror,0
The terrible anecdote of an old fridge thrown by a dried up river bed in “Refrigerator”.,,,0
The grotesque encounter with an out of place sculpture standing on top of a building in “The Dharma Statue”.,,,0
The ghost encounter experience by a boy on a long bridge at night in “The Night Bridge”,,,0
A purchase at the flea market that brings a man to an ironic end in “US Army Surplus”,,,0
The enigma of continuous deadly accidents near a railroad in “The Railroad Crossing”,,,0
The mysterious experience of a boy on summer vacation in a peaceful countryside in “I Want Friends”.,,,0
6 pieces of horror put on 1 film. The Japanese urban legends,put on screen in the characteristic drawing of KIMURA Toshiyuki,Leilani.,0
"(Source: Toei-anim.co.jp)\"",OVA,Finished Airing,0
6272,Zakuro Yashiki,UNKNOWN,1
"(Source: Toei)\"",OVA,Finished Airing,0
6273,Tsuyu no Hito Shizuku,UNKNOWN,1
"(Source: Toei-anim.co.jp)\"",OVA,Finished Airing,0
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,"Adventure, Fantasy",1
It turns out that the anomalies in time have not been caused by the recent disappearance of the Time Gears,but by Temporal Tower slowly falling apart and Dialga corrupting into Dark Dialga. The newly infamous thief Juptile had stolen the Time Gears in order to take them to Temporal Tower and stop its deterioration. The Pokémon exploration team Team Pokédans—which consists of Hikozaru and a once-human Pochama—must team up with Juptile to go to the Phantom Land where Temporal Tower is located. If the trio fails,1.0,0
6276,Umezu Kazuo no Noroi,Horror,0
Two stories of the consequences that descend upon humans who venture beyond the safe confines of their ordinary worlds.,,,0
When a gorgeous girl named Rima transfers into Masami's class,she's not only jealous,but it can also be more terrifying than anything you can imagine.,0
Shy Miko and her more outgoing friend Nanako are enjoying their summer vacation,trying to make the most of their youth. But when horror-movie marathons just aren't thrilling enough,everything that can go wrong starts going wrong. Only luck or a miracle will allow them manage to escape the mansion with their lives,0
"(Source: Hanako)\"",OVA,Finished Airing,0
6277,Manga Nippon Mukashibanashi (1976),Fantasy,0
The rotation idea was that of director Sugii Gisaburo,a visual visionary unequaled in Japanese film history who has revolutionized anime several times in his career,where he broke the Disney full-animation mold,0
While this system also meant that quality varied,there were also occasionally superb episodes,RIN Taro,0
"(Source: Pelleas)\"",TV,Finished Airing,0
6280,Cat Shit One,"Action, Fantasy",1
6281,Asylum Session,Sci-Fi,1
The police attempts to demolish the stadium for the beautification of the city. In order to resist the demolition,"the people in the stadium plans to hold a street-art event \"\"The Asylum Session\"\". Hiroko takes the charge of a giant painting on the stadium.\"",UNKNOWN,0
6286,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,Hentai,0
"(Source: ErogeShop)\"",OVA,Finished Airing,0
6287,Akikan!: Kan Ippatsu!? Onsen Panic,"Comedy, Ecchi",1
(Source: ANN,"edited)\"",UNKNOWN,0
6288,Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,"Action, Sci-Fi",1
When an extraterrestrial threat arrives on Earth,threatening the newly acquired calm stasis,Movie,0
6291,Full Metal Panic! The Second Raid Episode 00,"Action, Adventure",0
"(Source: Wikipedia)\"",Special,Finished Airing,0
6293,Koukou Butouden Crows,Action,1
Harumichi is an insanely strong fighter but has an irresponsible personality. How will he act in this new environment where everyone is a delinquent?,,,0
"(Source: MU)\"",OVA,Finished Airing,0
6297,Kamen Rider Den-O: Imagin Anime 2,"Action, Adventure, Comedy",0
6299,Maria-sama ga Miteru 4th Specials,"Comedy, Girls Love",0
6303,Perman,"Adventure, Comedy",0
"(Source: AniDB)\"",TV,Finished Airing,0
6305,Life no Color,UNKNOWN,1
"(Source: AniDB)\"",Movie,Finished Airing,0
6310,Kinnikuman II Sei: Second Generations,"Comedy, Sports",0
"(Source: ANN)\"",Movie,Finished Airing,0
6311,Sarutobi Ecchan,Comedy,1
Because she doesn’t live in any house,she spends the night at Miko-chan’s room. She is turned out of the room once. However,,0
"(Source: AnimeNfo)\"",TV,Finished Airing,0
6312,Taiho Shichau zo: Full Throttle - Watashitachi no Iru Basho,"Action, Adventure, Comedy",0
We are also introduced to Bokuto Station's two new recruits; Kaori Takano and Sakura Fujieda. Starting off their duty,"they are taken on a field trip by Miyuki and Natsumi and quickly find out what will be expected of them as police officers.\"",UNKNOWN,0
6318,Kigurumikku V3,"Comedy, Ecchi",0
6324,Omamori Himari,"Action, Comedy, Romance, Supernatural, Ecchi",1
Omamori Himari chronicles Yuuto's dealings with the various forces of the supernatural world,as well as the growing number of women that show up on his doorstep,"Jan 7, 2010 to Mar 25, 2010",0
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,"Action, Adventure, Fantasy",1
As Konohagakure's past connections with Hiruko raise suspicions among the nations about its involvement in the affair,Tsunade receives an ultimatum to solve the crisis. Left with no other choice,"even if it means fighting friend and foe alike.\"",0
6327,Miracle Train: Chuo-sen e Youkoso,Fantasy,1
6328,Bondage Game: Shinsou no Reijou-tachi - Shinsou no Dorei-tachi,"Suspense, Hentai",0
6330,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,"Comedy, Fantasy",0
6331,Ten Little Gall Force,"Action, Comedy, Sci-Fi",0
Cast and crew members run into severe and embarrassing difficulties as things do not turn out as they should; for example,Lufy totally drowns in embarrassment as she is object of a whole crowd of spectators while in the nude; the director's obsession with realistic filming causes some real high-voltage friction with Catty; and in the end,,0
